,entity,code,year,human_food,animal_feed,processed
5951,Myanmar,MMR,1986,2000.0,,18000.0
5952,Myanmar,MMR,1987,3000.0,,21000.0
5953,Myanmar,MMR,1988,3000.0,,20000.0
5954,Myanmar,MMR,1989,3000.0,,21000.0
5955,Myanmar,MMR,1990,3000.0,,20000.0
5956,Myanmar,MMR,1991,3000.0,,19000.0
5957,Myanmar,MMR,1992,3000.0,,18000.0
5958,Myanmar,MMR,1993,3000.0,,23000.0
5959,Myanmar,MMR,1994,3000.0,,24000.0
5960,Myanmar,MMR,1995,5000.0,,39000.0
5961,Myanmar,MMR,1996,7000.0,,54000.0
5962,Myanmar,MMR,1997,6000.0,,50000.0
5963,Myanmar,MMR,1998,7000.0,,56000.0
5964,Myanmar,MMR,1999,8000.0,,62000.0
5965,Myanmar,MMR,2000,10000.0,,74000.0
5966,Myanmar,MMR,2001,11000.0,,86000.0
5967,Myanmar,MMR,2002,12000.0,,96000.0
5968,Myanmar,MMR,2003,12000.0,,96000.0
5969,Myanmar,MMR,2004,15000.0,,117000.0
5970,Myanmar,MMR,2005,17000.0,,133000.0
5971,Myanmar,MMR,2006,19000.0,,151000.0
5972,Myanmar,MMR,2007,20000.0,,163000.0
5973,Myanmar,MMR,2008,21000.0,,173000.0
5974,Myanmar,MMR,2009,24000.0,,199000.0
5975,Myanmar,MMR,2010,26000.0,,212000.0
5976,Myanmar,MMR,2011,24000.0,,193000.0
5977,Myanmar,MMR,2012,21000.0,,170000.0
5978,Myanmar,MMR,2013,21000.0,,165000.0
5979,Namibia,NAM,1961,0.0,,
5980,Namibia,NAM,1962,0.0,,
5981,Namibia,NAM,1963,0.0,,
5982,Namibia,NAM,1964,0.0,,
5983,Namibia,NAM,1965,0.0,,
5984,Namibia,NAM,1966,0.0,,
5985,Namibia,NAM,1967,0.0,,
5986,Namibia,NAM,1968,0.0,,
5987,Namibia,NAM,1969,0.0,,
5988,Namibia,NAM,1970,0.0,,
5989,Namibia,NAM,1971,0.0,,
5990,Namibia,NAM,1972,0.0,,
5991,Namibia,NAM,1973,0.0,,
5992,Namibia,NAM,1974,0.0,,
5993,Namibia,NAM,1975,0.0,,
5994,Namibia,NAM,1976,0.0,,
5995,Namibia,NAM,1977,0.0,,
5996,Namibia,NAM,1978,0.0,,
5997,Namibia,NAM,1979,0.0,,
5998,Namibia,NAM,1980,0.0,,
5999,Namibia,NAM,1981,0.0,,
6000,Namibia,NAM,1982,0.0,,
6001,Namibia,NAM,1983,0.0,,
6002,Namibia,NAM,1984,0.0,,
6003,Namibia,NAM,1985,0.0,,
6004,Namibia,NAM,1986,0.0,,
6005,Namibia,NAM,1987,0.0,,
6006,Namibia,NAM,1988,0.0,,
6007,Namibia,NAM,1989,0.0,,
6008,Namibia,NAM,1990,0.0,,
6009,Namibia,NAM,1991,0.0,,
6010,Namibia,NAM,1992,0.0,,
6011,Namibia,NAM,1993,0.0,,
6012,Namibia,NAM,1994,0.0,,
6013,Namibia,NAM,1995,0.0,,
6014,Namibia,NAM,1996,0.0,,
6015,Namibia,NAM,1997,0.0,,
6016,Namibia,NAM,1998,0.0,,
6017,Namibia,NAM,1999,0.0,,
6018,Namibia,NAM,2000,0.0,,
6019,Namibia,NAM,2001,0.0,,
6020,Namibia,NAM,2002,0.0,,
6021,Namibia,NAM,2003,0.0,,
6022,Namibia,NAM,2004,0.0,,
6023,Namibia,NAM,2005,0.0,,
6024,Namibia,NAM,2006,0.0,,
6025,Namibia,NAM,2007,0.0,,
6026,Namibia,NAM,2008,0.0,,
6027,Namibia,NAM,2009,0.0,,
6028,Namibia,NAM,2010,0.0,,
6029,Namibia,NAM,2011,0.0,,
6030,Namibia,NAM,2012,0.0,,
6031,Namibia,NAM,2013,0.0,,
6032,Nepal,NPL,1961,0.0,,2000.0
6033,Nepal,NPL,1962,0.0,,2000.0
6034,Nepal,NPL,1963,0.0,,2000.0
6035,Nepal,NPL,1964,0.0,,2000.0
6036,Nepal,NPL,1965,0.0,,2000.0
6037,Nepal,NPL,1966,0.0,,2000.0
6038,Nepal,NPL,1967,0.0,,2000.0
6039,Nepal,NPL,1968,0.0,,2000.0
6040,Nepal,NPL,1969,0.0,,3000.0
6041,Nepal,NPL,1970,0.0,,3000.0
6042,Nepal,NPL,1971,0.0,,3000.0
6043,Nepal,NPL,1972,0.0,,3000.0
6044,Nepal,NPL,1973,0.0,,4000.0
6045,Nepal,NPL,1974,0.0,,4000.0
6046,Nepal,NPL,1975,0.0,,4000.0
6047,Nepal,NPL,1976,0.0,,4000.0
6048,Nepal,NPL,1977,0.0,,4000.0
6049,Nepal,NPL,1978,0.0,,4000.0
6050,Nepal,NPL,1979,0.0,,4000.0
6051,Nepal,NPL,1980,0.0,,4000.0
6052,Nepal,NPL,1981,0.0,,4000.0
6053,Nepal,NPL,1982,0.0,,4000.0
6054,Nepal,NPL,1983,0.0,,4000.0
6055,Nepal,NPL,1984,0.0,,5000.0
6056,Nepal,NPL,1985,0.0,,6000.0
6057,Nepal,NPL,1986,0.0,,7000.0
6058,Nepal,NPL,1987,0.0,,8000.0
6059,Nepal,NPL,1988,0.0,,10000.0
6060,Nepal,NPL,1989,0.0,,11000.0
6061,Nepal,NPL,1990,0.0,,11000.0
6062,Nepal,NPL,1991,0.0,,11000.0
6063,Nepal,NPL,1992,0.0,,10000.0
6064,Nepal,NPL,1993,0.0,,10000.0
6065,Nepal,NPL,1994,0.0,,9000.0
6066,Nepal,NPL,1995,0.0,,12000.0
6067,Nepal,NPL,1996,0.0,,12000.0
6068,Nepal,NPL,1997,0.0,,12000.0
6069,Nepal,NPL,1998,0.0,,13000.0
6070,Nepal,NPL,1999,0.0,,16000.0
6071,Nepal,NPL,2000,0.0,,15000.0
6072,Nepal,NPL,2001,0.0,,15000.0
6073,Nepal,NPL,2002,0.0,,16000.0
6074,Nepal,NPL,2003,0.0,,16000.0
6075,Nepal,NPL,2004,0.0,,18000.0
6076,Nepal,NPL,2005,0.0,,18000.0
6077,Nepal,NPL,2006,0.0,,18000.0
6078,Nepal,NPL,2007,0.0,,19000.0
6079,Nepal,NPL,2008,0.0,,19000.0
6080,Nepal,NPL,2009,0.0,,20000.0
6081,Nepal,NPL,2010,0.0,,42000.0
6082,Nepal,NPL,2011,0.0,,93000.0
6083,Nepal,NPL,2012,0.0,,68000.0
6084,Nepal,NPL,2013,0.0,,64000.0
6085,Net Food Importing Developing Countries,,1961,10000.0,0.0,37000.0
6086,Net Food Importing Developing Countries,,1962,13000.0,0.0,79000.0
6087,Net Food Importing Developing Countries,,1963,13000.0,0.0,58000.0
6088,Net Food Importing Developing Countries,,1964,14000.0,0.0,99000.0
6089,Net Food Importing Developing Countries,,1965,17000.0,0.0,67000.0
6090,Net Food Importing Developing Countries,,1966,16000.0,0.0,84000.0
6091,Net Food Importing Developing Countries,,1967,17000.0,0.0,70000.0
6092,Net Food Importing Developing Countries,,1968,22000.0,0.0,82000.0
6093,Net Food Importing Developing Countries,,1969,20000.0,0.0,86000.0
6094,Net Food Importing Developing Countries,,1970,24000.0,0.0,100000.0
6095,Net Food Importing Developing Countries,,1971,24000.0,0.0,112000.0
6096,Net Food Importing Developing Countries,,1972,30000.0,0.0,124000.0
6097,Net Food Importing Developing Countries,,1973,32000.0,0.0,146000.0
6098,Net Food Importing Developing Countries,,1974,30000.0,0.0,120000.0
6099,Net Food Importing Developing Countries,,1975,34000.0,0.0,109000.0
6100,Net Food Importing Developing Countries,,1976,40000.0,0.0,120000.0
6101,Net Food Importing Developing Countries,,1977,42000.0,0.0,147000.0
6102,Net Food Importing Developing Countries,,1978,45000.0,0.0,251000.0
6103,Net Food Importing Developing Countries,,1979,43000.0,0.0,249000.0
6104,Net Food Importing Developing Countries,,1980,49000.0,0.0,303000.0
6105,Net Food Importing Developing Countries,,1981,59000.0,0.0,282000.0
6106,Net Food Importing Developing Countries,,1982,55000.0,1000.0,339000.0
6107,Net Food Importing Developing Countries,,1983,53000.0,1000.0,409000.0
6108,Net Food Importing Developing Countries,,1984,43000.0,1000.0,410000.0
6109,Net Food Importing Developing Countries,,1985,57000.0,0.0,479000.0
6110,Net Food Importing Developing Countries,,1986,63000.0,0.0,488000.0
6111,Net Food Importing Developing Countries,,1987,67000.0,0.0,614000.0
6112,Net Food Importing Developing Countries,,1988,66000.0,0.0,527000.0
6113,Net Food Importing Developing Countries,,1989,74000.0,0.0,542000.0
6114,Net Food Importing Developing Countries,,1990,108000.0,0.0,424000.0
6115,Net Food Importing Developing Countries,,1991,80000.0,1000.0,522000.0
6116,Net Food Importing Developing Countries,,1992,87000.0,0.0,561000.0
6117,Net Food Importing Developing Countries,,1993,64000.0,0.0,596000.0
6118,Net Food Importing Developing Countries,,1994,53000.0,1000.0,615000.0
6119,Net Food Importing Developing Countries,,1995,100000.0,0.0,778000.0
6120,Net Food Importing Developing Countries,,1996,77000.0,0.0,758000.0
6121,Net Food Importing Developing Countries,,1997,103000.0,0.0,824000.0
6122,Net Food Importing Developing Countries,,1998,111000.0,0.0,717000.0
6123,Net Food Importing Developing Countries,,1999,134000.0,0.0,730000.0
6124,Net Food Importing Developing Countries,,2000,181000.0,0.0,988000.0
6125,Net Food Importing Developing Countries,,2001,208000.0,2000.0,1219000.0
6126,Net Food Importing Developing Countries,,2002,263000.0,12000.0,1382000.0
6127,Net Food Importing Developing Countries,,2003,243000.0,45000.0,1387000.0
6128,Net Food Importing Developing Countries,,2004,231000.0,50000.0,1229000.0
6129,Net Food Importing Developing Countries,,2005,411000.0,52000.0,1663000.0
6130,Net Food Importing Developing Countries,,2006,447000.0,56000.0,1605000.0
6131,Net Food Importing Developing Countries,,2007,496000.0,43000.0,2048000.0
6132,Net Food Importing Developing Countries,,2008,581000.0,37000.0,2116000.0
6133,Net Food Importing Developing Countries,,2009,655000.0,53000.0,2421000.0
6134,Net Food Importing Developing Countries,,2010,667000.0,48000.0,2925000.0
6135,Net Food Importing Developing Countries,,2011,645000.0,51000.0,3001000.0
6136,Net Food Importing Developing Countries,,2012,642000.0,58000.0,2989000.0
6137,Net Food Importing Developing Countries,,2013,641000.0,63000.0,2921000.0
6138,Netherlands,NLD,1961,0.0,0.0,263000.0
6139,Netherlands,NLD,1962,0.0,0.0,365000.0
6140,Netherlands,NLD,1963,0.0,0.0,312000.0
6141,Netherlands,NLD,1964,0.0,0.0,458000.0
6142,Netherlands,NLD,1965,0.0,0.0,391000.0
6143,Netherlands,NLD,1966,0.0,0.0,428000.0
6144,Netherlands,NLD,1967,0.0,0.0,443000.0
6145,Netherlands,NLD,1968,0.0,0.0,629000.0
6146,Netherlands,NLD,1969,0.0,0.0,915000.0
6147,Netherlands,NLD,1970,0.0,0.0,1099000.0
6148,Netherlands,NLD,1971,0.0,0.0,1204000.0
6149,Netherlands,NLD,1972,0.0,0.0,1361000.0
6150,Netherlands,NLD,1973,0.0,0.0,1203000.0
6151,Netherlands,NLD,1974,0.0,0.0,1587000.0
6152,Netherlands,NLD,1975,0.0,0.0,1187000.0
6153,Netherlands,NLD,1976,0.0,0.0,1572000.0
6154,Netherlands,NLD,1977,0.0,0.0,1575000.0
6155,Netherlands,NLD,1978,0.0,0.0,2417000.0
6156,Netherlands,NLD,1979,0.0,0.0,2956000.0
6157,Netherlands,NLD,1980,0.0,0.0,3196000.0
6158,Netherlands,NLD,1981,0.0,0.0,2898000.0
6159,Netherlands,NLD,1982,0.0,0.0,2793000.0
6160,Netherlands,NLD,1983,0.0,0.0,2497000.0
6161,Netherlands,NLD,1984,0.0,0.0,2722000.0
6162,Netherlands,NLD,1985,0.0,0.0,2637000.0
6163,Netherlands,NLD,1986,0.0,0.0,2361000.0
6164,Netherlands,NLD,1987,0.0,0.0,2854000.0
6165,Netherlands,NLD,1988,2000.0,0.0,2909000.0
6166,Netherlands,NLD,1989,2000.0,0.0,2909000.0
6167,Netherlands,NLD,1990,1000.0,1000.0,3343000.0
6168,Netherlands,NLD,1991,1000.0,3000.0,3280000.0
6169,Netherlands,NLD,1992,0.0,0.0,3642000.0
6170,Netherlands,NLD,1993,5000.0,0.0,3632000.0
6171,Netherlands,NLD,1994,0.0,0.0,3725000.0
6172,Netherlands,NLD,1995,4000.0,0.0,4000000.0
6173,Netherlands,NLD,1996,4000.0,1000.0,3897000.0
6174,Netherlands,NLD,1997,8000.0,0.0,4011000.0
6175,Netherlands,NLD,1998,0.0,2000.0,4099000.0
6176,Netherlands,NLD,1999,0.0,2000.0,4114000.0
6177,Netherlands,NLD,2000,4000.0,1000.0,4070000.0
6178,Netherlands,NLD,2001,4000.0,1000.0,4227000.0
6179,Netherlands,NLD,2002,1000.0,0.0,3840000.0
6180,Netherlands,NLD,2003,1000.0,1000.0,3559000.0
6181,Netherlands,NLD,2004,1000.0,8000.0,3080000.0
6182,Netherlands,NLD,2005,1000.0,1000.0,3249000.0
6183,Netherlands,NLD,2006,3000.0,0.0,3260000.0
6184,Netherlands,NLD,2007,1000.0,0.0,2922000.0
6185,Netherlands,NLD,2008,3000.0,0.0,2970000.0
6186,Netherlands,NLD,2009,3000.0,0.0,2445000.0
6187,Netherlands,NLD,2010,1000.0,0.0,2400000.0
6188,Netherlands,NLD,2011,0.0,0.0,2260000.0
6189,Netherlands,NLD,2012,3000.0,0.0,2117000.0
6190,Netherlands,NLD,2013,2000.0,0.0,2440000.0
6191,New Caledonia,NCL,1961,0.0,,
6192,New Caledonia,NCL,1962,0.0,,
6193,New Caledonia,NCL,1963,0.0,,
6194,New Caledonia,NCL,1964,0.0,,
6195,New Caledonia,NCL,1965,0.0,,
6196,New Caledonia,NCL,1966,0.0,,
6197,New Caledonia,NCL,1967,0.0,,
6198,New Caledonia,NCL,1968,0.0,,
6199,New Caledonia,NCL,1969,0.0,,
6200,New Caledonia,NCL,1970,0.0,,
6201,New Caledonia,NCL,1971,0.0,,
6202,New Caledonia,NCL,1972,0.0,,
6203,New Caledonia,NCL,1973,0.0,,
6204,New Caledonia,NCL,1974,0.0,,
6205,New Caledonia,NCL,1975,0.0,,
6206,New Caledonia,NCL,1976,0.0,,
6207,New Caledonia,NCL,1977,0.0,,
6208,New Caledonia,NCL,1978,0.0,,
6209,New Caledonia,NCL,1979,0.0,,
6210,New Caledonia,NCL,1980,0.0,,
6211,New Caledonia,NCL,1981,0.0,,
6212,New Caledonia,NCL,1982,0.0,,
6213,New Caledonia,NCL,1983,0.0,,
6214,New Caledonia,NCL,1984,0.0,,
6215,New Caledonia,NCL,1985,0.0,,
6216,New Caledonia,NCL,1986,0.0,,
6217,New Caledonia,NCL,1987,0.0,,
6218,New Caledonia,NCL,1988,0.0,,
6219,New Caledonia,NCL,1989,0.0,,
6220,New Caledonia,NCL,1990,0.0,,
6221,New Caledonia,NCL,1991,0.0,,
6222,New Caledonia,NCL,1992,0.0,,
6223,New Caledonia,NCL,1993,0.0,,
6224,New Caledonia,NCL,1994,0.0,,
6225,New Caledonia,NCL,1995,0.0,,
6226,New Caledonia,NCL,1996,0.0,,
6227,New Caledonia,NCL,1997,0.0,,
6228,New Caledonia,NCL,1998,0.0,,
6229,New Caledonia,NCL,1999,0.0,,
6230,New Caledonia,NCL,2000,0.0,,
6231,New Caledonia,NCL,2001,0.0,,
6232,New Caledonia,NCL,2002,0.0,,
6233,New Caledonia,NCL,2003,0.0,,
6234,New Caledonia,NCL,2004,0.0,,
6235,New Caledonia,NCL,2005,0.0,,
6236,New Caledonia,NCL,2006,0.0,,
6237,New Caledonia,NCL,2007,0.0,,
6238,New Caledonia,NCL,2008,0.0,,
6239,New Caledonia,NCL,2009,0.0,,
6240,New Caledonia,NCL,2010,0.0,,
6241,New Caledonia,NCL,2011,0.0,,
6242,New Caledonia,NCL,2012,0.0,,
6243,New Caledonia,NCL,2013,0.0,,
6244,New Zealand,NZL,1961,0.0,,
6245,New Zealand,NZL,1962,0.0,,
6246,New Zealand,NZL,1963,0.0,,
6247,New Zealand,NZL,1964,0.0,,
6248,New Zealand,NZL,1965,0.0,,
6249,New Zealand,NZL,1966,0.0,,
6250,New Zealand,NZL,1967,0.0,,
6251,New Zealand,NZL,1968,0.0,,
6252,New Zealand,NZL,1969,0.0,,
6253,New Zealand,NZL,1970,0.0,,
6254,New Zealand,NZL,1971,0.0,,
6255,New Zealand,NZL,1972,0.0,,
6256,New Zealand,NZL,1973,0.0,,
6257,New Zealand,NZL,1974,3000.0,,
6258,New Zealand,NZL,1975,0.0,,
6259,New Zealand,NZL,1976,0.0,,
6260,New Zealand,NZL,1977,0.0,,
6261,New Zealand,NZL,1978,0.0,,
6262,New Zealand,NZL,1979,0.0,,
6263,New Zealand,NZL,1980,0.0,,
6264,New Zealand,NZL,1981,0.0,,
6265,New Zealand,NZL,1982,0.0,,
6266,New Zealand,NZL,1983,0.0,,
6267,New Zealand,NZL,1984,0.0,,
6268,New Zealand,NZL,1985,0.0,,
6269,New Zealand,NZL,1986,0.0,,
6270,New Zealand,NZL,1987,0.0,,
6271,New Zealand,NZL,1988,0.0,,
6272,New Zealand,NZL,1989,1000.0,,
6273,New Zealand,NZL,1990,1000.0,,
6274,New Zealand,NZL,1991,1000.0,,
6275,New Zealand,NZL,1992,1000.0,,
6276,New Zealand,NZL,1993,1000.0,,
6277,New Zealand,NZL,1994,1000.0,,
6278,New Zealand,NZL,1995,1000.0,,
6279,New Zealand,NZL,1996,1000.0,,
6280,New Zealand,NZL,1997,1000.0,,
6281,New Zealand,NZL,1998,1000.0,,
6282,New Zealand,NZL,1999,1000.0,,
6283,New Zealand,NZL,2000,1000.0,,
6284,New Zealand,NZL,2001,1000.0,,
6285,New Zealand,NZL,2002,1000.0,,
6286,New Zealand,NZL,2003,1000.0,,
6287,New Zealand,NZL,2004,1000.0,,
6288,New Zealand,NZL,2005,1000.0,,
6289,New Zealand,NZL,2006,1000.0,,
6290,New Zealand,NZL,2007,2000.0,,
6291,New Zealand,NZL,2008,2000.0,,
6292,New Zealand,NZL,2009,2000.0,,
6293,New Zealand,NZL,2010,2000.0,,
6294,New Zealand,NZL,2011,1000.0,,
6295,New Zealand,NZL,2012,2000.0,,
6296,New Zealand,NZL,2013,2000.0,,
6297,Nicaragua,NIC,1961,0.0,,0.0
6298,Nicaragua,NIC,1962,0.0,,0.0
6299,Nicaragua,NIC,1963,0.0,,0.0
6300,Nicaragua,NIC,1964,0.0,,0.0
6301,Nicaragua,NIC,1965,0.0,,0.0
6302,Nicaragua,NIC,1966,0.0,,0.0
6303,Nicaragua,NIC,1967,0.0,,0.0
6304,Nicaragua,NIC,1968,0.0,,0.0
6305,Nicaragua,NIC,1969,0.0,,0.0
6306,Nicaragua,NIC,1970,0.0,,1000.0
6307,Nicaragua,NIC,1971,0.0,,0.0
6308,Nicaragua,NIC,1972,0.0,,0.0
6309,Nicaragua,NIC,1973,0.0,,0.0
6310,Nicaragua,NIC,1974,0.0,,0.0
6311,Nicaragua,NIC,1975,0.0,,2000.0
6312,Nicaragua,NIC,1976,0.0,,2000.0
6313,Nicaragua,NIC,1977,0.0,,1000.0
6314,Nicaragua,NIC,1978,0.0,,1000.0
6315,Nicaragua,NIC,1979,0.0,,1000.0
6316,Nicaragua,NIC,1980,0.0,,17000.0
6317,Nicaragua,NIC,1981,0.0,,10000.0
6318,Nicaragua,NIC,1982,0.0,,19000.0
6319,Nicaragua,NIC,1983,0.0,,29000.0
6320,Nicaragua,NIC,1984,0.0,,28000.0
6321,Nicaragua,NIC,1985,0.0,,22000.0
6322,Nicaragua,NIC,1986,0.0,,24000.0
6323,Nicaragua,NIC,1987,0.0,,16000.0
6324,Nicaragua,NIC,1988,0.0,,22000.0
6325,Nicaragua,NIC,1989,0.0,,18000.0
6326,Nicaragua,NIC,1990,0.0,,14000.0
6327,Nicaragua,NIC,1991,0.0,,12000.0
6328,Nicaragua,NIC,1992,0.0,,8000.0
6329,Nicaragua,NIC,1993,0.0,,8000.0
6330,Nicaragua,NIC,1994,0.0,,19000.0
6331,Nicaragua,NIC,1995,0.0,,20000.0
6332,Nicaragua,NIC,1996,0.0,,21000.0
6333,Nicaragua,NIC,1997,0.0,,24000.0
6334,Nicaragua,NIC,1998,0.0,,31000.0
6335,Nicaragua,NIC,1999,0.0,,10000.0
6336,Nicaragua,NIC,2000,0.0,,12000.0
6337,Nicaragua,NIC,2001,0.0,,6000.0
6338,Nicaragua,NIC,2002,0.0,,7000.0
6339,Nicaragua,NIC,2003,0.0,,8000.0
6340,Nicaragua,NIC,2004,0.0,,10000.0
6341,Nicaragua,NIC,2005,0.0,,5000.0
6342,Nicaragua,NIC,2006,0.0,,2000.0
6343,Nicaragua,NIC,2007,0.0,,2000.0
6344,Nicaragua,NIC,2008,0.0,,3000.0
6345,Nicaragua,NIC,2009,0.0,,1000.0
6346,Nicaragua,NIC,2010,0.0,,4000.0
6347,Nicaragua,NIC,2011,0.0,,5000.0
6348,Nicaragua,NIC,2012,0.0,,7000.0
6349,Nicaragua,NIC,2013,0.0,,7000.0
6350,Niger,NER,1961,0.0,,
6351,Niger,NER,1962,0.0,,
6352,Niger,NER,1963,0.0,,
6353,Niger,NER,1964,0.0,,
6354,Niger,NER,1965,0.0,,
6355,Niger,NER,1966,0.0,,
6356,Niger,NER,1967,0.0,,
6357,Niger,NER,1968,0.0,,
6358,Niger,NER,1969,0.0,,
6359,Niger,NER,1970,0.0,,
6360,Niger,NER,1971,0.0,,
6361,Niger,NER,1972,0.0,,
6362,Niger,NER,1973,0.0,,
6363,Niger,NER,1974,0.0,,
6364,Niger,NER,1975,0.0,,
6365,Niger,NER,1976,0.0,,
6366,Niger,NER,1977,0.0,,
6367,Niger,NER,1978,0.0,,
6368,Niger,NER,1979,0.0,,
6369,Niger,NER,1980,0.0,,
6370,Niger,NER,1981,0.0,,
6371,Niger,NER,1982,0.0,,
6372,Niger,NER,1983,0.0,,
6373,Niger,NER,1984,0.0,,
6374,Niger,NER,1985,0.0,,
6375,Niger,NER,1986,0.0,,
6376,Niger,NER,1987,0.0,,
6377,Niger,NER,1988,0.0,,
6378,Niger,NER,1989,0.0,,
6379,Niger,NER,1990,0.0,,
6380,Niger,NER,1991,0.0,,
6381,Niger,NER,1992,0.0,,
6382,Niger,NER,1993,0.0,,
6383,Niger,NER,1994,0.0,,
6384,Niger,NER,1995,0.0,,
6385,Niger,NER,1996,0.0,,
6386,Niger,NER,1997,0.0,,
6387,Niger,NER,1998,0.0,,
6388,Niger,NER,1999,0.0,,
6389,Niger,NER,2000,0.0,,
6390,Niger,NER,2001,0.0,,
6391,Niger,NER,2002,0.0,,
6392,Niger,NER,2003,0.0,,
6393,Niger,NER,2004,0.0,,
6394,Niger,NER,2005,0.0,,
6395,Niger,NER,2006,0.0,,
6396,Niger,NER,2007,0.0,,
6397,Niger,NER,2008,0.0,,
6398,Niger,NER,2009,0.0,,
6399,Niger,NER,2010,0.0,,
6400,Niger,NER,2011,0.0,,
6401,Niger,NER,2012,0.0,,
6402,Niger,NER,2013,0.0,,
6403,Nigeria,NGA,1961,26000.0,6000.0,0.0
6404,Nigeria,NGA,1962,35000.0,7000.0,0.0
6405,Nigeria,NGA,1963,23000.0,7000.0,0.0
6406,Nigeria,NGA,1964,34000.0,6000.0,0.0
6407,Nigeria,NGA,1965,24000.0,6000.0,0.0
6408,Nigeria,NGA,1966,31000.0,6000.0,0.0
6409,Nigeria,NGA,1967,37000.0,6000.0,0.0
6410,Nigeria,NGA,1968,33000.0,7000.0,0.0
6411,Nigeria,NGA,1969,38000.0,6000.0,0.0
6412,Nigeria,NGA,1970,31000.0,6000.0,0.0
6413,Nigeria,NGA,1971,40000.0,6000.0,0.0
6414,Nigeria,NGA,1972,43000.0,6000.0,0.0
6415,Nigeria,NGA,1973,45000.0,6000.0,0.0
6416,Nigeria,NGA,1974,46000.0,7000.0,0.0
6417,Nigeria,NGA,1975,44000.0,7000.0,0.0
6418,Nigeria,NGA,1976,47000.0,7000.0,0.0
6419,Nigeria,NGA,1977,49000.0,7000.0,0.0
6420,Nigeria,NGA,1978,51000.0,7000.0,0.0
6421,Nigeria,NGA,1979,50000.0,7000.0,0.0
6422,Nigeria,NGA,1980,52000.0,8000.0,0.0
6423,Nigeria,NGA,1981,53000.0,8000.0,0.0
6424,Nigeria,NGA,1982,60000.0,8000.0,0.0
6425,Nigeria,NGA,1983,28000.0,4000.0,0.0
6426,Nigeria,NGA,1984,29000.0,4000.0,0.0
6427,Nigeria,NGA,1985,44000.0,6000.0,0.0
6428,Nigeria,NGA,1986,50000.0,7000.0,0.0
6429,Nigeria,NGA,1987,84000.0,12000.0,0.0
6430,Nigeria,NGA,1988,97000.0,15000.0,2000.0
6431,Nigeria,NGA,1989,211000.0,30000.0,2000.0
6432,Nigeria,NGA,1990,161000.0,22000.0,2000.0
6433,Nigeria,NGA,1991,96000.0,15000.0,6000.0
6434,Nigeria,NGA,1992,100000.0,16000.0,9000.0
6435,Nigeria,NGA,1993,112000.0,17000.0,9000.0
6436,Nigeria,NGA,1994,114000.0,18000.0,10000.0
6437,Nigeria,NGA,1995,203000.0,29000.0,12000.0
6438,Nigeria,NGA,1996,230000.0,32000.0,12000.0
6439,Nigeria,NGA,1997,261000.0,36000.0,12000.0
6440,Nigeria,NGA,1998,287000.0,41000.0,12000.0
6441,Nigeria,NGA,1999,308000.0,42000.0,12000.0
6442,Nigeria,NGA,2000,310000.0,43000.0,12000.0
6443,Nigeria,NGA,2001,312000.0,44000.0,14000.0
6444,Nigeria,NGA,2002,334000.0,47000.0,14000.0
6445,Nigeria,NGA,2003,358000.0,50000.0,14000.0
6446,Nigeria,NGA,2004,382000.0,53000.0,14000.0
6447,Nigeria,NGA,2005,428000.0,59000.0,14000.0
6448,Nigeria,NGA,2006,459000.0,63000.0,14000.0
6449,Nigeria,NGA,2007,418000.0,58000.0,14000.0
6450,Nigeria,NGA,2008,431000.0,59000.0,10000.0
6451,Nigeria,NGA,2009,309000.0,43000.0,10000.0
6452,Nigeria,NGA,2010,180000.0,29000.0,20000.0
6453,Nigeria,NGA,2011,404000.0,56000.0,20000.0
6454,Nigeria,NGA,2012,432000.0,59000.0,20000.0
6455,Nigeria,NGA,2013,451000.0,61000.0,20000.0
6456,North Korea,PRK,1961,130000.0,,8000.0
6457,North Korea,PRK,1962,130000.0,,12000.0
6458,North Korea,PRK,1963,130000.0,,16000.0
6459,North Korea,PRK,1964,138000.0,,17000.0
6460,North Korea,PRK,1965,150000.0,,21000.0
6461,North Korea,PRK,1966,155000.0,,25000.0
6462,North Korea,PRK,1967,160000.0,,34000.0
6463,North Korea,PRK,1968,165000.0,,43000.0
6464,North Korea,PRK,1969,170000.0,,43000.0
6465,North Korea,PRK,1970,175000.0,,47000.0
6466,North Korea,PRK,1971,180000.0,,52000.0
6467,North Korea,PRK,1972,185000.0,,44000.0
6468,North Korea,PRK,1973,190000.0,,46000.0
6469,North Korea,PRK,1974,190000.0,,55000.0
6470,North Korea,PRK,1975,190000.0,,64000.0
6471,North Korea,PRK,1976,180000.0,,84000.0
6472,North Korea,PRK,1977,170000.0,,104000.0
6473,North Korea,PRK,1978,175000.0,,130000.0
6474,North Korea,PRK,1979,170000.0,,135000.0
6475,North Korea,PRK,1980,170000.0,,146000.0
6476,North Korea,PRK,1981,160000.0,,151000.0
6477,North Korea,PRK,1982,160000.0,,161000.0
6478,North Korea,PRK,1983,165000.0,,178000.0
6479,North Korea,PRK,1984,175000.0,,236000.0
6480,North Korea,PRK,1985,185000.0,,228000.0
6481,North Korea,PRK,1986,190000.0,,263000.0
6482,North Korea,PRK,1987,200000.0,,280000.0
6483,North Korea,PRK,1988,205000.0,,263000.0
6484,North Korea,PRK,1989,208000.0,,297000.0
6485,North Korea,PRK,1990,212000.0,,258000.0
6486,North Korea,PRK,1991,216000.0,,218000.0
6487,North Korea,PRK,1992,195000.0,,208000.0
